text|date
"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #socialdistancing #shoppingonline #healthandsafety #onlineshopping #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/yhVv7LBBqb"|2021-01-06 22:29:04
"""The City Is Mine"" by West Haven Blast #HappyNewYear #westhavenblast #newmusic #mondaythoughts #np #streaming #Quarantine @MAZERATIMUSIC23
https://t.co/PstCtZi18H"|2021-01-06 22:28:46
"""The City Is Mine"" by West Haven Blast #HappyNewYear #westhavenblast #newmusic #mondaythoughts #np #streaming #Quarantine @djpyrex
https://t.co/PstCtZi18H"|2021-01-06 22:28:17
"Miguel and Sonja talk about what a COVID passport is, how it works and what it could be used for. They also talk about a man with COVID who got onto a United flight.

#podcasts #podcast #coronavirus #covid_19 #corona #virus #quarantine #familyfirst #familytime #covidpassport https://t.co/O74FKNUbh6"|2021-01-06 22:17:24
this dang boss WOULD NEVER DIE!!! #fyp #resdentevil2 #spooky #monster #bossfight #silly #gaming #edit #letsplag #horror #funny #scary #explore #boo #quarantine #wreck #wtfmemes #wtf #bossfight #resdentevil7 #rigswreck #editor #edit #edits #editing #trend #trending  #ooono #play https://t.co/143CLEYxmy|2021-01-06 22:16:07
Update 6th Jan 2021 @ 22:10 hrs UTC: Coronavirus Confirmed Cases and Deaths by Country, Territory, or Conveyance. Subject To Change: #coronavirus #COVID19 #VUI20201201 #pandemic #quarantine #GlobalEmergency #HealthEmergency https://t.co/C9KO3WZOtT|2021-01-06 22:14:43
"#MonMusiek recommends: Konichiwa by @DonnyBenet 🇦🇺 

🔺Listen MonMusiek live Wednesday 8PM 94.9. FM XHTEC @tecsoundsradio🔺

Music and video by @donnybenet 

#monmusiekradio #radioshow #quarantine #radiofromhome #livefromhome #tuneoftheday #australianmusic #donnybenet https://t.co/6djKWo6hWh"|2021-01-06 22:12:42
"Four-week Quebec lockdown begins Saturday; mandatory 8 p.m. curfew imposed across province

More in today’s @mtlgazette live updates: https://t.co/XuQ5LQCGkp #covid19 #covid19qc #quarantine #curfew https://t.co/tZrRHj2tDA"|2021-01-06 22:12:41
I'm a little late posting this, but we did our best to be #outdoors while in #quarantine.  We #backyard #cooked a stew.  https://t.co/QUU4HwKuSv #noviceoutdoorsman https://t.co/eVaBUwQlfy|2021-01-06 21:50:03
Found his helmet . . . what was found after that . . . found after that was classified . . . . #Quarantine #PS4share https://t.co/nqCEEgNaxs|2021-01-06 21:41:21
"""3 people leaving for every 1 person returning puts unnecessary pressure on the hotel #quarantine system &amp; on those stranded Australians desperate to come home."" 

If these travelers (ever) return will they all go into self-paid tests &amp; hotel quarantine?

https://t.co/wcxUymoDzj"|2021-01-06 21:33:09
"The struggle 💔 CC:guefcomedy (@17thMusic).   ⁣
.⁣
.⁣
.⁣
.⁣
#memes #comedy #TikTok #jokes #meme #memes2021 #memesdaily #Quarantine #parents #BlackTwitter #tiktok #joke #funnyclip #clip #shorts #entertainer #entertainment #blackparents #late #nigh #nightime #jokesdaily #meme https://t.co/CewP0G8ops"|2021-01-06 21:32:40
"New book for children 8 to 12 makes a great gift anytime of the year! Buy today at Amazon! https://t.co/n6AgPBFmLj  #gift #newbook #birthdaygift  #tween #giftideas #birthdaygirl #birthdayboy #birthdaygiftideas  #giftsforkids #librarian 
#QuarantineLife #Quarantine #homeschooling https://t.co/9508ItypHh"|2021-01-06 21:30:00
I had to capture this. I had just finished #yoga and was walking out and passed by a mirror and saw this and it startled me and made me laugh at the same time. #quarantine #pandemic #hair https://t.co/gJbPow66kx|2021-01-06 21:23:46
"Wash your hands, keep it safe! Should i drop ""Miss Rona 2"" 💧🤔? 
Keep streaming 📈 #hands #quarantine #music https://t.co/0zPUYRSGpK"|2021-01-06 21:23:32
"More than 10 years since #drdre amd #jimmylovine debuted the first set of #beatsbydre headphones.(@17thMusic).       ⁣
.⁣
.⁣

#drdre #music #hiphop #news #anniversary #newmusic #hiphop #rapmusic #rapper #music #beatsbydre #rappers #13years #DrDre #Quarantine #decade #media https://t.co/CDRiw1uuCZ"|2021-01-06 21:22:24
#Italy extends 14-day #quarantine and #covid test requirements in fresh #holiday blow https://t.co/u6J8GyYuky https://t.co/scYLmyll14|2021-01-06 21:21:00
"I would like to extend this to any screens 
Open to suggestions to achieve this other than sleep, eat and exercise #Quarantine #lockdown #LifeIsStrange https://t.co/vgWU1ZiDmR"|2021-01-06 21:16:04
"I was 22yo when Quarantine started and I'm gonna turn 24yo in 4 months.. Wow! Time flies FAST
#Quarantine
#COVID19"|2021-01-06 21:11:06
"Ain’t enough #covid beds in the #dmv area for this...y’all better take y’all asses home and #Quarantine.
#capitol #capitolhill #capitolbuilding #failedleadership"|2021-01-06 21:00:47
I know when I say this I am speaking for everyone on the team, but thank you to whatever parent/ family got the basketball teams/coaches Chick-Fil-A. It is greatly appreciated! #2moredays #Quarantine #BethanyBubble @BCWBB|2021-01-06 21:00:38
#TechnologyDay celebrates the way technology has changed our world and future. Here at #BerkIndComp, we are grateful for our team's ability to innovate with technology so that we can #workfromhome during #quarantine. Comment how #technology has impaced you! 💻 https://t.co/HsElZrpmk4|2021-01-06 21:00:34
"https://t.co/DIFnJFlsNq

Follow &gt; @MindMastership

#productivityhacks #businessgrowth #currentreads #quarantinereads #quarantine #selfquarantine #quarantineandchill #quarantined #selfisolate #socialhacks #workingfromhomehacks #dailyhacks #lifehacks #tippsandhacks https://t.co/B6bTWlgydH"|2021-01-06 21:00:29
All I do is drink Red Bull’s, smoke weed, paint and play with my tits 🤣 #quarantine #weed #sugarbabylegit|2021-01-06 20:54:51
@CrabbBrendan @profmiketoole @ConversationEDU You’re kidding... There is NO #Quarantine in #Australia, just pretend #HotelQuarantine. https://t.co/EGyZfBR8XQ|2021-01-06 20:51:56
"Dog quarantined. Oil painting.
#covid #corona #covid19 #virus #pandemic #socialdistancing #lockdown #stayhome #isolation #quarantine #dogs #dog #pet #pets #animals #puppies #doggies #artwork #arts #illustrator #painter #instaart #instadaily #instalove #waf #wafgang #withoutaface https://t.co/ZFYfWQ9f4o"|2021-01-06 20:50:16
1 Photo/ Day 161: Unlike what is happening in Washington! #quarantine #ig_cork #daily_ireland #kinsale #loves_ireland #ohk @ Kinsale, Ireland https://t.co/o5pxdaXfOx|2021-01-06 20:49:29
"@ezralevant Would we be quarantined in a nice all inclusive resort, at least, or is that only for the elite?

Asking for a friend 

#Quarantine
#lockdown https://t.co/zfbhHuGqgl"|2021-01-06 20:45:45
"Cool story. You gotta do what you gotta do sometimes.

#greece #greek #greeks #greekygeeky #greekamerican #coronavirus #CoronavirusOutbreak #CoronavirusPandemic #CoronaVirusUpdates #Quarantine #QuarantineAndChill #QuarantineLife #QuarantineChallenge #SocialDistancing #vaccine https://t.co/YRPzvs4j4C"|2021-01-06 20:45:30
"@sophiescott2 @kate_cole_ @YouAreLobbyLud @CaseyBriggs @MaryLloyd4 @rajah_mich Good to know @sophiescott2 

One of many measures to strengthen 🏨  #quarantine we’ve been patiently waiting to hear about from @NSWHealth @NSWCHO @BradHazzard 👇🏼

HQ integrity vital with risk of new higher transmission 🦠variant entering 🇦🇺&amp; leaking into community. #COVID19Aus https://t.co/Ii3bJN5mcE"|2021-01-06 20:40:17
Modern Personalized Photo Lockdown 2020 Fleece Blanket https://t.co/l1RJvRvdGC via @zazzle #lockdownblanket #quarantine #isolated #pandemic #covid19 #coronavirus #stayedathome #sofablanket #photoblanket #personalizedblanket #family #together #love #lockdown|2021-01-06 20:39:45
Did you start a business during #quarantine? Release an #art project? Achieve a #milestone? Find #love? If so, I want to hear from you.  DM for more info! https://t.co/LD5TsoXXpa|2021-01-06 20:36:37
act as if and believe - when you set your mind on something nothing can deter you - visit https://t.co/bCbpRTb3Xs for Personal Growth information #Quarantine #Nutrition https://t.co/2NACDMc2oI https://t.co/cj6Di939Uj|2021-01-06 20:33:08
Beginning 2021 with a #newlook and a new #puppy. Anyone else stop coloring their hair and/or bring home a new best friend during #quarantine? Pics please? https://t.co/M2QwrghwE8|2021-01-06 20:30:56
#bunny in the backyard for #newyears 🐰🐇🥕🎆🧨 #rabbit #wildlife #quarantine #quarantineandchill https://t.co/syxaY1Shs3|2021-01-06 20:29:32
This is how my day is going #workingfromhome during #quarantine How is your #kidsathome recess going? #scienceDAD could not be more proud but very distracted https://t.co/8D0cTfUeR8|2021-01-06 20:27:55
#Capital Must #Quarantine|2021-01-06 20:27:46
#ThingsToDo during the #CoronaVirus #Quarantine. Number 81.  Have a power washer?  Why not jazz up your driveway by adding just a little time?  (Cheddar Gadgets) https://t.co/JzFWPnEMeb|2021-01-06 20:25:54
"🌸🐦🌼🧩💮🐠🐦🌸🧩🌼🐠💮
Over 100 Colorful Puzzles each available in 5 sizes for the entire family
#gifts #shoppingonline #quarantine #puzzle #games #onlineshopping
https://t.co/rocqOcwySa https://t.co/qpPDmHmCsq"|2021-01-06 20:25:07
If you have HBOMax, you should check out the BBC show Ghosts. You have to search for it but it is so good! It’s a comedy and unlike any other show I’ve watched. #HBOMax #Ghosts #bingewatching #Quarantine|2021-01-06 20:23:17
Don't judge me... But I scroll through Zomato when bored. #foodie #Quarantine #zomato #fat|2021-01-06 20:21:57
"I'm sorry, but you should not be traveling at all.  Enough already!!
#travelban #Quarantine #COVID19 #COVIDCanada #Covid19usa #SocialDistancing #WearAMask https://t.co/NrPB9SyG5k"|2021-01-06 20:07:26
"I’ve now been in more lockdown than relationships 😂
#Lockdown3 #COVID19 #quarantine"|2021-01-06 20:03:49
"Remember to where your masks and social distance!

#socialdistancing #covid #NBHS #coronavirus #staysafe #quarantine #stayathome #lockdown #corona #love #quarantinelife #stayhealthy #workfromhome #pandemic #physicaldistancing #flattenthecurve #newnormal #instagood #photography https://t.co/Pl7UEzP6CS"|2021-01-06 20:00:50
"What beaut. The guy, the album and the song.

In for it's title, live at the old Molson Park in 2005:
https://t.co/FU66NctW57

#Rock #FolkRock #CanadianMusic #DaList #Playlists #CovidPlaylist #QuarantinePlaylist #Music #GoodTunes #Playlist #QuarantineLife #Quarantine https://t.co/jCxHhO9Wwg"|2021-01-06 19:49:27
realize your dreams - a positive mindset can give you the winning edge - visit https://t.co/bCbpRTb3Xs for Self Help information #Quarantine #Energy https://t.co/2NACDMc2oI https://t.co/zyK6bhuHSC|2021-01-06 19:42:42
"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety#onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/pMUaQXAtWl"|2021-01-06 19:38:05
"to the GUYS i JUST BiKED past THAT were NOT WEARiNG masks:
FUCK YOU‼️‼️🖕🏼😁🖕🏼
•
#WearAMask #Quarantine #COVIDー19 #YESiTsActuallyARealThing #StartTakingiTSeriously"|2021-01-06 19:36:47
"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/xgDXTq87iA https://t.co/xYaH0TSZq0"|2021-01-06 19:36:04
"Employees in Quarantine or Self-Isolation
.
#quarantine #selfisolation #COVID19 #barbados #bec #promotingexcellenceinemployment https://t.co/Dq83VwpvmY"|2021-01-06 19:33:56
"Despite the warning, Twitter should be quarantined because of young people  who want to get married
#Quarantine"|2021-01-06 19:29:50
#Quarantine Day 299: A Running List of #Apologies to Everyone I’ve Ever Wronged https://t.co/3H6pSJ0Vfc vía @NewYorker|2021-01-06 19:29:25
LETS GO BROS! https://t.co/FNbswfgiMr #twitch #streamer #girlswhogame #halloween #2020 #horror #games #horrorgames #survivalhorror #scared #jumpscares #outlast #gamergirl #girlswhostreamgames #bellavendome #2020 #quarantine|2021-01-06 19:24:17
"BlackPink Glow Logo Face Masks 😷 🖤 
Shop Link In Bio!!!

#masks #facemasks #facemasksforsale #blackpink #blackpinkinyourarea #blackpinklisa #blackpinkjisoo #blackpinkrose #blackpinkmask #quarantine #kpopmask #kpop #korea #korean #koreanfashion

https://t.co/ZH8LP9WA0P https://t.co/Ve0LaGQiKI"|2021-01-06 19:20:34
"""Some district administrators and parents, armed with new data and fearing more disruptions from keeping students out of class, are pushing to reconsider policies."" 

https://t.co/acp7Cu0cAJ

Help keep your students and staff safe with FeverIQ․com

#covid #education #quarantine"|2021-01-06 19:13:41
"Don't forget! Tomorrow the new restrictions to enter Chile 🇨🇱 from abroad begin to apply! 🌎✈️
From now on, everyone must present a negative #PCR test took up to 72 hours before boarding and #quarantine for 10 days. 
Read all the details here 👉🏽https://t.co/ygSngbdRTd"|2021-01-06 19:12:01
"Adapting Government to the Pandemic: #Kentucky Lawmakers Who Catch #Covid Can Vote From Their Cars 

https://t.co/RIA1Uu67x6 via @routefifty 

#pandemic #government #quarantine #coronavirus"|2021-01-06 19:08:03
"As of midnight, air travellers will require negative test results to enter Canada.

Ottawa just announced a temporary loosening of rules for those returning from some regions.

More in today’s 
@mtlgazette
 live updates: https://t.co/XuQ5LQCGkp #covid19qc #quarantine #travel https://t.co/zNwfbsNiaQ"|2021-01-06 19:03:18
#toronto folks, do we know anything about length of #quarantine required if you’ve already been vaccinated?|2021-01-06 19:02:49
"https://t.co/DIFnJFlsNq

Follow &gt; @MindMastership

#productivityhacks #businessgrowth #currentreads #quarantinereads #quarantine #selfquarantine #quarantineandchill #quarantined #selfisolate #socialhacks #workingfromhomehacks #dailyhacks #lifehacks #tippsandhacks https://t.co/LOrv3w4cyg"|2021-01-06 19:00:38
This!! This explains what I've been thinking but haven't been able to put into words. #pandemic #quarantine #masks #covid_19 #coronavirus #socialdistancing #unclejimmy #jimontheair @ Goleta, California https://t.co/Qli7KHYIVu|2021-01-06 18:59:48
IM FREEEEE #Quarantine|2021-01-06 18:59:26
The practice of isolating people with #disease in the past, as today, was based on the belief that the sick were #contagious: that they could infect the healthy. That was correct for some diseases, but not others. https://t.co/NLzkTUjPWG #quarantine #COVID19 #pandemics #lazarett https://t.co/upjXRFUSaO|2021-01-06 18:58:47
Check out mine and others' expert tips on losing some of the #quarantine and #holiday weight the safe and healthy way. Thanks for the great article, @jennsinrich! https://t.co/4MqLXyXpyv|2021-01-06 18:52:25
📹 Zombie SquadCAST #117 - PHIL RUSSERRT SUBSCRIBE, LIKE, SHARE, COMMENT  #podcast #zmbsqd  #zombieapocalypse @glennericnelson @deadonpictures #comics  #quarantine  #nvrdun #isolation  #corona   https://t.co/xmOtSJrPwd|2021-01-06 18:48:23
"Zombie SquadCAST #117 - PHIL RUSSERRT https://t.co/Iazu3NNQu8 via @YouTube 
SUBSCRIBE, LIKE, SHARE, COMMENT 
#podcast
#zmbsqd 
#zombieapocalypse
@glennericnelson
@deadonpictures
#comics 
#quarantine 
#nvrdun
#isolation 
#corona"|2021-01-06 18:47:41
immune support combo pandemic pack https://t.co/32qzI84cHN #prepper #virus #quarantine #flu|2021-01-06 18:46:44
"Current mood: 🤦‍♀️🤦‍♀️
#coronavirus #Quarantine https://t.co/3iqlA72eMR"|2021-01-06 18:44:03
Good speech by mitch McConnell.   Looks like he's accepting biden's win.  #truestory   #protectingtheconstitution   #coronavirus   #quarantine|2021-01-06 18:42:38
Is it true there are mask burning events going on in the US? As in the last year? #Quarantine #MaskUp|2021-01-06 18:40:10
"Zara Holland CHARGED in Barbados with breaching Covid laws https://t.co/fn1Xlq1IOb via @MailOnline 

Hope it was worth it you stupid idiot @zaraholland11 #COVIDIOTS #COVIDIOT #Quarantine #loveisland #zaraholland"|2021-01-06 18:35:29
“We humans cannot presume the same” @davidattenborough #alifeinourplanet green before white #quarantine @ Oslo lufthavn Gardermoen https://t.co/2DzZ0FIAGe|2021-01-06 18:30:49
"New book for children 8 to 12 makes a great gift anytime of the year! Buy today at Amazon! https://t.co/n6AgPBWY9T  #gift #newbook #birthdaygift  #tween #giftideas #birthdaygirl #birthdayboy #birthdaygiftideas  #giftsforkids #librarian 
#QuarantineLife #Quarantine #homeschooling https://t.co/AVbTkSKIro"|2021-01-06 18:30:00
"""The City Is Mine"" by West Haven Blast #HappyNewYear #westhavenblast #newmusic #mondaythoughts #np #streaming #Quarantine @hiphopbreakout
https://t.co/PstCtZi18H"|2021-01-06 18:29:45
As a bonus to #Bond’s January 8 #webinar about the evolving legal implications of #COVID19 for business, we’ve posted a short video discussing the recent #quarantine guidance updates. Click here to watch: https://t.co/eKF23tqPYZ. https://t.co/rC4CBvt4ke|2021-01-06 18:26:30
"The Tower [@onealexvon]
https://t.co/BtQIEHBJJp 

#spokenword #sing #poem #music #love #poetry #beats #yoga #emotion #poet #gay #writer #countrymusic #song #hope #words #songwriter #folkmusic #romance #trust #quarantine #song #soul #faith #peace #tower #lyrics #quote https://t.co/DzQuFS4l7x"|2021-01-06 18:21:04
I'm a little late posting this, but we did our best to be #outdoors while in #quarantine.  We #backyard #cooked a stew.  https://t.co/Qjz3qjbsDD #noviceoutdoorsman https://t.co/jJFf7wiQY3|2021-01-06 18:21:02
#Italy extends 14-day #quarantine and #covid test requirements in fresh #holiday blow https://t.co/u6J8GyYuky https://t.co/LrMBGJXMvA|2021-01-06 18:21:00
2 hours of debate thanks to Republicans objections , including U.S Senator Ted Cruz signing that objection regarding the presidential election in Arizona.   #truestory   #electoralballotsfromstateofarizona   #coronavirus   #quarantine|2021-01-06 18:20:32
"None of this matters to petty regressive #bureaucrats, politicians &amp; #Union #tyrants. Gluttons for power - having tasted it they're like pit bulls with a grip on the neck of the People. If you think #Lockdowns &amp; #Quarantine will end soon, Think again.  

https://t.co/6Ozj7dcrgV"|2021-01-06 18:18:37
"📖🦠 Poems from Quarantine 🦠📖
📚 https://t.co/mxIs2XHnR4 📚
🇨🇦🚗 #ldnont curb side pickup 🚗🇨🇦
📸 D. S. Photography 📸 
✏️ @tellwelltalent Publishing ✏️ 
#books #reading #books #writer #writing #tellwell #poetry #quarantine #poemsfromquarantine #pandemic #coronavirus #covid19 https://t.co/1lZXXOG7iM"|2021-01-06 18:12:36
"🇩🇪😡
While #Germany´s only defence against #B117 was said to be ""border controls"",
North Rhine-Westphalia just blew it up:

You can chose
a) a 10 day #Quarantine
or
b) a ONE-TIME rapid antigen-test (can be done up to 24 hours AFTER entry for non-🇬🇧🇿🇦)
💥
https://t.co/5b0aNJgkpn https://t.co/U85mqW0XKo"|2021-01-06 18:10:35
"Got a birthday or birth of a baby to celebrate? We have #lockdown2021 #gifts to help you gift to family &amp; friends.

Order https://t.co/64YciPiZtl then collect or have delivered.

#lockdown #lockdown3 #birthday #birth #quarantine #tshirts #celebrate #gifts #giftsforall https://t.co/7mJ3ExhLLV"|2021-01-06 18:09:20
Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/qoI4N80gXv #findyourthing #redbubble  #pac #sportscenter #marchsadness #cws-collegegameday #collegebaseball-podcast #quarantine #sctop #hbcu #atlhairstylist #ncaa &gt; @sharethis/with_any/ asap|2021-01-06 18:07:22
"Sending out a quick poll ahead of my New Years booklist post launching: have you been reading more since quarantine started?

#wednesdaythought #Reading #quarantine #COVID19 #blogging"|2021-01-06 18:07:06
"Are you Stuck at Home?

#Movies that You Should #Watch #Online #During #Lockdown or #Quarantine

https://t.co/dWESUdpr0r
https://t.co/3KRBELq2bY
https://t.co/GeF4q3gBKi
https://t.co/Gt5EsT3exB

#easkme #gauravkumar #bestmovies #watchmoviesonline #siteslike #entertainment"|2021-01-06 18:02:38
Quarantine cards for our current reality 😷 #pandemic #Quarantine https://t.co/Ve8LiEMF8Q|2021-01-06 18:00:23
"The latest guidelines apply to any close contact case who has interacted with a confirmed COVID-19 individual.

https://t.co/mOZGHi0U1w

#dubai #UAE #Quarantine"|2021-01-06 18:00:00
Stretching and yoga at home, I can strip when I get too hot. #QuarantineLife  #QuarantineAndChill #Quarantine|2021-01-06 17:53:12
"#BMC has filed an #FIR against actors 
#ArbaazKhan &amp; 
#SohailKhan and his son Nirvaan for flouting the #mandatory hotel #quarantine rule for international flyers.

https://t.co/zZa8s3ZVH6"|2021-01-06 17:47:30
Health care community hails update in #Dubai’s #COVID19 #quarantine guidelines. Chances of community transmission will be effectively checked, they say https://t.co/No6hasEK0A|2021-01-06 17:45:00
"Hello to my lovely new followers! For those who are currently #homeschooling, thought I'd share this again in case you missed it the first time :)
Feel free to share with your frazzled friends :)
#homeschool #homeschoolingmom #quarantine #lockdown #Lockdown3 #lockdownuk #vodka https://t.co/qE5tyCRT4w"|2021-01-06 17:41:45
If only we had known when we made the plague seminar the first one of term #Quarantine #CorruptedAir #Cleaning #InnsandTheatresClosed https://t.co/62QubV7Ot4|2021-01-06 17:37:31
I’ve been in Covid quarantine. Who else is with me? #COVID19 #Covid #Quarantine #QuarantineLife|2021-01-06 17:37:30
The third nationwide #quarantine and the emptying of store shelves again https://t.co/xsEM3277bX|2021-01-06 17:36:00
"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety#onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/5LEKoIRyw2"|2021-01-06 17:35:04
📷 Somebody does not sit still for #selfies 😢, she’s my assistant for the day 🥰. Wonder what kind of trouble we will get into 🤷‍♀️. #puppy #mcnabsofinstagram #humpday #quarantine #rainyday #leftysays🌹 #nothingwillfundementallychange she... https://t.co/yIHZSjFbIp|2021-01-06 17:34:19
#LegalTweetOfTheDay: New COVID-19 boarding rules for airlines will be tighter than expected, industry sources say via @CBC https://t.co/PhDnlGyq4m #covid19 #quarantine #travel #legalnews https://t.co/YBvGjkBRIn|2021-01-06 17:33:01
