text|date
"US - C:21935749 R:None D:369830
India - C:10431639 R:10056651 D:150798
Brazil - C:8013708 R:7136817 D:201460
Russia - C:3344175 R:2726336 D:60523
United Kingdom - C:3026276 R:6850 D:81000
France - C:2805149 R:207211 D:67567
C:Confirmed R:Recovered D:Deaths
#Covid_19 #StayHome"|2021-01-09 17:55:42
@PM2021DGB @coinkit_ #StayHome stay safe|2021-01-09 17:55:35
Stay safe and keep going #skipton #pandemic #lockdownuk #StaySafe #StayHome #COVID19 #KeepGoing # https://t.co/XLnqoXoF1Z|2021-01-09 17:54:44
Daily #COVID19 update - 9th January 2021: in the last 24hrs we recorded 1,241 new cases (out of 12,383 tests) &amp; 163 recoveries. Sadly, we also recorded 23 new deaths (MTSRIP) #MaskUp😷#StayHome #StaySafe #WashYourHands #Sanitise #PhysicalDistancing #StopTheSecondWave https://t.co/oT9B6bMDyc|2021-01-09 17:54:33
Bright blue skies and snowy hills surrounding the iconic #WallaceMonument ❄️. Have a lovely weekend everyone - remember to stay safe! 💙 IG/drewsblue #StayHome #VisitScotland https://t.co/aup47DTkb3|2021-01-09 17:54:19
"1,035 covid deaths today

Please #StayHome 

https://t.co/DcIeZQoYwV"|2021-01-09 17:53:29
"Alan and Allison from Mayfield GS carrying out an #OperationFanacht checkpoint on the Lower Glanmire Road in Cork. 

#KeepingPeopleSafe 
#StayHome #inthistogether https://t.co/kPr2XYNTeG"|2021-01-09 17:53:22
"Day 290 of Isolation:

My bulbs are flowering!  Spring has come early!  🐻🌷🌷

#SaturdayThoughts #SaturdayVibes #SaturdayMotivation #lockdown #coronavirus #COVID19 #StayHome #StaySafe https://t.co/4b6zOLaB2r"|2021-01-09 17:52:58
Yay! I just love this - if you've never watched it, tune in! It's totally absorbing and engaging. You don't need any knowledge of pottery - I certainly have none! #WinterTV #hibernation #StayHome https://t.co/iEGne5ti01|2021-01-09 17:52:54
"A very sobering 10 minute read away from the joys of the FA Cup
This really is heartbreaking 

#StayHome https://t.co/GAFUbtZGKO"|2021-01-09 17:52:47
@PM2021DGB @coinkit_ #StayHome stay safe|2021-01-09 17:51:50
"New advert airing on most TV channels from today #StayHome: 

 https://t.co/6anIMbXNWT"|2021-01-09 17:51:34
"She desperately wants a baby. He dearly wants things to be like they were before. Babywall, a moving and heart-warming two-part original drama from @TempestProduct1 
#StayHome #fertility 
https://t.co/U4PUS71q5e https://t.co/MTxlWwmNoW"|2021-01-09 17:51:07
Thank you very much for your kind words #community #gratitude #grateful #succeedingtogether #StayHome https://t.co/LkBKVKsC3Q|2021-01-09 17:51:05
"When we get out of this #COVID19 pandemic, we need our city planners and local governments to explain the ratios for resident to hospital and resident to healthcare worker.  

Until then, #StayHome 

https://t.co/s2bOGjcPSt"|2021-01-09 17:50:41
"This is what the 79,000 people at #liveaid look like, 80,868 people have now died in the UK more than the audience in #wembleystadium, remember that image 😞#staysafe #stayhome #wearamask and we will get through this #covid_19 #coronavirus #covid 
🙌🏼😷⬅️➡️ https://t.co/jaBNeelYq8"|2021-01-09 17:50:03
Diolch! We really appreciate your kind words #community #gratitude #workingtogether #succedingtogether #StayHome https://t.co/4pChnGaO8e|2021-01-09 17:49:53
@PM2021DGB @coinkit_ #StayHome stay safe|2021-01-09 17:49:41
"In the past two days, we have had 10854 confirmed #COVID19 cases in #Lebanon. Assuming there are around 6 million people residing in Lebanon, that's ~ 2 people in every 1100 in the last two days alone!
This is insane!

😷 #WearADamnMask 😷
🤬 #StayHome https://t.co/hWaF6QSqn4"|2021-01-09 17:49:34
#Covid19UK #covidCrisis #StayHome Coronavirus: Portsmouth's QA hospital staff 'cannot go on' https://t.co/6Rh1nyyNu4|2021-01-09 17:49:30
"#StayHome #LockDownUk The Mayor has declared a major incident and everyone is out enjoying coffee and cake in Chiswick??? What a joke! 
#busy #london #lockdown @BorisJohnson @SadiqKhan https://t.co/GhyaJLl1wq"|2021-01-09 17:49:25
Lilo's Streetfood &amp; Bar https://t.co/wJu17vHC3s #coffee #southflorida #florida #may #spring #beach #sun #quarantine #wakeup #amazing #beautiful #stayhome #pool #covid19 #photooftheday #coronavirus #saturday #weekend #friends #smile #solauderdale|2021-01-09 17:48:56
@PM2021DGB @coinkit_ #StayHome stay safe|2021-01-09 17:48:38
"#StayHome and listen to “Queens”✨

⬇️
https://t.co/eMoBRIKTh7
⬆️

@saaraaalto #Filomena #BLACKPINK #Madrid #madridnieve #quedateencasa #Chorley #Schalke 

 https://t.co/9kyCrCMg1s"|2021-01-09 17:48:21
Sick of people saying “we should have a pRoPeR lOcKdOwN like other countries” whilst simultaneously not listening to the current restrictions in place 🥴 #StayHome|2021-01-09 17:47:46
💙💚Super proud of all my colleagues at @NHSHomerton now more than ever. Especially my boss @TheNaziaAhmad seen bossing it here. #StayHome 💙💚 https://t.co/sxjcRwU7qO|2021-01-09 17:47:17
Very real sense that #Covid19UK is out of control. Three sets of our friends have lost parents since Christmas. Some facing the loss of both within days of each other. Absolutely heart breaking as they were not able to be there at the end. #lockdown2021 #StayHome #WearAMask|2021-01-09 17:47:15
"@EddieWa57455763 @debbynotdebbie Aye, tis true.

Good people everywhere, you ignore the advice of public health officials at your own mortal peril.

Covid-19 has one job: to infect &amp; try to kill everyone.  Don't help it.

#WearAMask 
#WashYourHands 
#AvoidCrowds
#StayHome
#BelieveScience"|2021-01-09 17:47:02
One year ago I was sitting in the basement of Soho Theatre watching @jessicafostekew. I would really like to go out to shows again soon. #StayHome|2021-01-09 17:46:41
@PM2021DGB @coinkit_ #StayHome stay safe|2021-01-09 17:46:37
@NHSEngland @wrightgNHS @StGeorgesTrust @PA Well done to everyone working in Hospitals throughout the Country during this Pandemic.  We need to do all we can to help take the pressure off the NHS I see for myself at my local Hospital as a #NHSVolunteer  #AwardwinningYorkDistrictHospital #StayHome #StayAtHome https://t.co/eb7z0w3QAI|2021-01-09 17:45:27
"You may be experiencing some difficult feelings about the pandemic &amp; Lockdown 3 - it is a tough time! 
Here are some tips on how you might be able to deal with feeling lonely, isolated, angry, anxious, stressed... all perfectly valid.
#mentalhealth #stayhome #keepsafe #lockdown3 https://t.co/mMmlefTflh"|2021-01-09 17:45:06
"Got to ❤️ these days when it's all cold outside but you are all cosy in your house!❄️ 

IG/@cuddihycaptures 

#Stirling #OnlyinScotland #StayHome #StaySafe https://t.co/n4rnYX0PgT"|2021-01-09 17:45:04
"🔓 In line with government restrictions, our shops remain closed.  

📲 However, we are very much open for business on https://t.co/vkR2hTiy2h &amp; Telebetting on 1800 624 524. 

🆘 Require assistance? Customer Care is happy to help via 1800 848 575. 

#StayHome #Staysafe ❤️️ https://t.co/KwM8CktGUH"|2021-01-09 17:45:00
any consideration being given to bringing the team home after the covid case in the opposition @Irelandcricket ? #stayhome 🤷‍♂️|2021-01-09 17:44:32
@helenpidd @JohnGRoberts @MKHospital Why on Earth do people still have the audacity to have anti-lockdown protests? What do these  people want? If they get Covid and there is no space for them in the hospital, are they going to protest about that too? #StayHome 😡|2021-01-09 17:44:15
@PM2021DGB @coinkit_ #StayHome stay safe|2021-01-09 17:44:13
I’m not a #catfish, I can just do many things 😎👍 — #asthetic #pigeons #pigeon #bunny #banana #squishedbanana #pickone #thiught #musiciansareweird #musician #canadian #pandemicvibes #stayhome https://t.co/vITuAO4xbH|2021-01-09 17:43:27
"#freedelivery all weekend
She's a cold one out there people.....let us do the work 
#trinitybellwoods #westqueenwest #hugsandsarcasm #foodies #chickenandwaffles #brunchlife #stayhome #femaleownedbusiness #britishsweets #ukchocolate #robinsonssquash https://t.co/JjKSrWY7xs"|2021-01-09 17:43:23
"Cases: 89,209,954 (+62,995) 
Deaths: 1,919,357 (+1,130) 
Recovered: 49,567,684 (+3,692) 
Active Cases: 39,642,270 (44.44%)
Completed Cases: 51,487,041 (57.71%)
Mortality Rate: 2.15% (No Change)
Case Fatality Rate: 3.73% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-09 17:43:03
@dougiebrimson Just to add Dougie mate two lasses from Sheffield was  fined £200 each for travelling 5 miles in to Derbyshire for a walk and had a takeaway coffee yet yer mum has to travel at least 17 miles with someone taking her #StayHome|2021-01-09 17:42:48
PCSOHewitt is signing off for the evening and back on duty tomorrow. Stay safe people ❤ #hereforyou #wecare #weareinthistogether #stayhome #communitypolicing https://t.co/e1hdOr51ob|2021-01-09 17:42:22
Looking good @fourpurebrewing  take care everyone #StayHome just get the beers in? https://t.co/ohEN3vBVwX|2021-01-09 17:42:14
Had a go at my own Covid-19 public information video. Enjoy 😊😷🦠 #StayHome #StayAtHome #stay #Covid19UK https://t.co/jo4gIBpJWl|2021-01-09 17:41:52
Today’s walk was 13,000 steps around our local area. We didn’t visit Rivington (in the distance) although on our doorstep. Home for tea, biscuits &amp; Netflix #OZARK #StayHome https://t.co/sZBMdgnIl8|2021-01-09 17:40:25
@BBCBreaking @BBCNews I made this, could catch on!..... #StayHome #StayAtHome #Covid19UK #COVID #COVID19 @NicolaSturgeon @BorisJohnson @WHO #stay https://t.co/OgQqO12vQ0|2021-01-09 17:40:21
To give some nice beats to your #stayhome winter #weekend evening, the new song #vanilla from @nahelimusic is a perfect choice (though quite different from her previous style) ;) https://t.co/CWk1nEcevX|2021-01-09 17:39:49
"Friends: This morning, I tested positive for COVID-19. I am a little under the weather and have been experiencing flu like symptoms. 

However, my spirit is strong! I will quarantine for 14-days and keep you all updated when necessary. #MaskUp #StayHome"|2021-01-09 17:38:54
@NicolaSturgeon Your #StayHome instruction has fallen on deaf ears I’m afraid. Many folk going about their lives as though nothing is going on. I dread to think what the hospitalisation and death rate figures will be in the coming weeks. God help us.|2021-01-09 17:38:48
"Misinformation during this pandemic can be deadly, only listen to official HSC/NHS guidance: https://t.co/LYXb5Rq95I

#WashYourHands #StayHome https://t.co/7HYHFL95fE"|2021-01-09 17:38:35
"Every day is sort of a jigsaw puzzle. You have to make sure that you're putting the most important things first. 

Julia Hartz

@juliahartz #Jigsaw #puzlle #planning #StayHome #StaySafe https://t.co/f4rtygwQuK"|2021-01-09 17:37:00
I’m taking a break. Goodbye for a little while. Please be kind and look out for one another ✨ #BeKind #StaySafe #COVID19 #NurseLife #SpreadLove #StayHome #WearAMask #FrontLineHeroes #EnoughIsEnough|2021-01-09 17:36:54
"I blame Dom
#StayHome"|2021-01-09 17:36:40
@colinmcfarlane Absolutely!! It well take a very long to get everyone vaccinated!! Physically distance. Wear a 😷. #StayHome  🙏🏼|2021-01-09 17:36:26
"Just a bit off fun .....  Please respond . 
This should be interesting.. 
we all have favourite songs , BUT .. what dings fo you   &gt;&gt;&gt; ABSOLUTELY DETEST &lt;&lt;&lt;&lt; 🤷🏽‍♂️. . .. #waleslockdown  #grangetownlocal #StayHome    #localpub #KeepWalesSafe https://t.co/EELAz7IbN3"|2021-01-09 17:35:25
"US - C:21901084 R:None D:369278
India - C:10431639 R:10056651 D:150798
Brazil - C:8013708 R:7136817 D:201460
Russia - C:3344175 R:2726336 D:60523
United Kingdom - C:3026274 R:6850 D:81000
France - C:2804888 R:207211 D:67567
C:Confirmed R:Recovered D:Deaths
#Covid_19 #StayHome"|2021-01-09 17:35:23
I’ve been stuck in this house since March 14 with a husband &amp; sons who only talk about sports and stocks. Wear a mask &amp; stay home so we can be healthy and social again. I need some company to talk about @bridgerton and fashion. #COVID19 #StayHome #WearAMask|2021-01-09 17:35:04
"To the @BuffaloBills, in-stadium #BillsMafia, and the #stayHome #BillsMafia... “#LetsGoBuffalo! #GoBills!”
#NFL #WildCardWeekend #NFLPlayoffs #NFLTwitter #INDvsBUF
@NickJack916 @fireman_bills @CPTBuffaloBILLS https://t.co/OktFAEEMKW"|2021-01-09 17:34:43
Tonight I’m reminiscing about how I used to freeze on nights out like tonight because I refused to pay £1 to hang me cewt up 🥶 #whencaneegoout #lockdown3 #2021 #stayhome|2021-01-09 17:33:49
Hard to understand the need for essential travel at 3pm on a Saturday that would result in two lanes of traffic from Anniesland to Balshagray. #lockdown #StayHome #yesimeanyou|2021-01-09 17:33:25
The last few weeks have been the most emotionally &amp; physically challenging weeks I have had at work. I cannot stress the importance of everyone staying safe &amp; wearing a mask. Thankful for friends &amp; loved ones looking after my wellbeing #cheeseheaven @finecheeseco #StayHome https://t.co/QogdhbhrxV|2021-01-09 17:33:24
"We need to thank our healthcare workers not with empty praise but with concrete action. Show we care for them by not adding to their burden. 
#WearAMask 
#StayHome https://t.co/FIIaVa4cdo"|2021-01-09 17:33:02
@PM2021DGB @coinkit_ #StayHome TANX|2021-01-09 17:32:35
As long as people continue to do these two things, the transmission of #Covid19UK will continue to skyrocket.  #WearAMask or #StayHome https://t.co/ncKkBoQKGX|2021-01-09 17:32:22
"Science is nuanced, complex and very often changes as our understanding improves. 

Communicating science effectively needs a clear and honest narrative, driven by evidence not emotion. 

These UK headlines are from 6 weeks apart ...

You’ve failed @BorisJohnson 

#StayHome https://t.co/CGBDmpLp0W"|2021-01-09 17:31:20
"@AoifeTDoyle Too late unless we introduce a #TotalStandStill (Everyone #StayHome except for our #Essential Workers)for 2 weeks to help our Hospitals and Brave #FrontLineHeroes.This is only chance to get the Virus under Control Now! 
 #LeadershipMatters 
#CurbtheChainsofTransmission 
#COVID19"|2021-01-09 17:31:17
For 1 in 10 people, Covid will affect them for three months or longer.  Whatever your age, don't risk getting it, don't risk spreading it.  #StayHome if you can, #HandsFaceSpace if you can't. https://t.co/zMy5V9tF3z|2021-01-09 17:31:12
What part of '80,000 UK Covid deaths' do these people not understand? 🤦🏼 #StayHome https://t.co/vjy8YqLK2S|2021-01-09 17:31:08
"Spotted this whilst out walking the other day. New pub/bar appearing on Topping Street. Anyone else missing the normality of a catch up down the pub? 
@BlackpoolBID @BpoolCouncil 
#lockdownuk #pubrun #caskandtap
#cheekypint #StayHome https://t.co/THxWlukXR0"|2021-01-09 17:30:51
@RichardBurgon Unfortunately many businesses/places of work that can absolutely #workfromhome are choosing not 2 as they r finding loopholes in gov #essential list, or for some not even loopholes, gov says it’s ok + so many businesses r classed as #essential this time 2 #StayHome|2021-01-09 17:30:23
Are we even in a lockdown? Everywhere is open. How are places like Next essential? I’m being asked to go to work next week as a ‘hub store’ which just means employees from out of my area will be coming to work with me. Madness. #StayHome  #COVIDIOTS #coronavirusuk|2021-01-09 17:30:16
"It's my birthday today!  Weird how 40 crept up on me.

Thank you to those that have sent me well wishes. I just want everyone to #WearAMask #StayHome and please just be more careful about covid. It's still out there. 

Also maybe remind Jason Miller to pay his child support."|2021-01-09 17:30:15
"10 new #covid deaths reported in Yavapai County today. 
It's devastating.
The bars are open on Whiskey Row. People not wearing masks in supermarkets. Only 60 of 300 hospital employees took the vaccine.
It feels so hopeless sometimes.
#MaskUp 
#StayHome

https://t.co/x3Vo9GARFN"|2021-01-09 17:28:52
"After much thought we’ve coming to the conclusion that we’re gonna have a night in tonight!! 😳
#staysane😘 
#bekind 
#stayhome 😘😘😘😘 @ Canvey Island - Essex Innit https://t.co/kZxRbjS605"|2021-01-09 17:28:52
@ArchieLakeland @lakey_lola The important thing is that you, Mum and Dad get through this safely. Your cliff top will be cherished even more when you go back #StayHome|2021-01-09 17:28:34
"Hey, you.

Yes, you.

Are you at home right now?

If not, WHY NOT?!

#StayHome"|2021-01-09 17:28:24
"Dog Soldiers is a 2002 werewolf horror movie but where is most of the actually film set?

Answer later tonight 😁

#horror #HorrorMovies #HorrorFam #movies #movie #poll #fun #SaturdayThoughts #SaturdayMotivation #SaturdayVibes #film #lockdown #StayHome #StaySafe #dogsoldiers"|2021-01-09 17:28:19
"Progress so far...

#StayHome #AnimalCrossingNewHorizions https://t.co/lh3s2QLL0D"|2021-01-09 17:27:36
139 new cases in Niagara today. We need that vaccine. #StayHome #FlattenTheCurve #KeepYourDistance #bekindtooneanother https://t.co/DY0mkoucTp|2021-01-09 17:27:26
Momentous day today took my 92 year old mom to have her covid vaccine. So well organised #COVIDVaccination #stayhome|2021-01-09 17:27:26
@helz1980 Not an interloper in sight #StayHome|2021-01-09 17:27:11
#hands #space #face #ventilation remains to be important and crucial, even after your #COVID19vaccine Please do your part to protect yourself and others. If you or a household member is symptomatic #StayHome and order a test at @GOVUK. https://t.co/S0EXBc4Fk9|2021-01-09 17:27:03
"Granny got her stage 1 vaccine today. So happy for her!!  We're one step closer to being able to visit her in the future. At 99 years old  every step counts 🥰 Thank you to the scientists who developed the vaccine 😁
#StayHome #KeepGoing #COVIDVaccination https://t.co/eTNbW5lSxI"|2021-01-09 17:26:43
And it’s goodnight from #seahouses I was cooking shepherds pie so couldn’t chase it properly tonight #seahouses #Northumberland #sunsetphotography #sunset #SATURDAY #SaturdaySurvival #StayHome https://t.co/GHvrvV8pJY|2021-01-09 17:26:13
And praying I get to put my arms around her neck one more time. For the love of all that is holy, #StayHome #WearAMask and #WashYourHands(End worried rant)|2021-01-09 17:24:47
As a quick reminder, #COVID19 is still a thing. I know we’re tired, I know we’re (rightfully) distracted. Please #stayhome. Please wear a #mask if you can’t. My mom is entering a second week of severe symptoms. It’s awful. Take care of yourselves, we want you healthy.|2021-01-09 17:24:27
Just in case anyone thinks that Healthcare Workers are not doing their very best to get their colleagues vaccinated as quickly as possible while still battling the high levels of the virus, increased admissions and staff themselves out sick. #Not9To5 #vaccineswork #StayHome https://t.co/hNHQA4EBc8|2021-01-09 17:24:12
Happy Saturday night folks. Stay safe 👌✌🏻✌🏻🎶🎶🥂#SaturdayNight #Lockdown3 #StayHome #StaySafe https://t.co/KXmkd8573s|2021-01-09 17:23:16
Day 63 of trying to get @miniminter to notice me and hopefully get to be on the Henry theory everyone retweet this and @ him @BlazedRTs  @GamingRTweeters @Mighty_RTs @ReGamertron #FIFAモバイル #FACup #fut #gaming #viral #Trending #global #StayHome #COVID19 #Covid19UK #BLM https://t.co/phhKVZ0qUz|2021-01-09 17:23:16
be totally committed to achieving your goals - get where you want to go - find Personal Growth info at https://t.co/bCbpRTb3Xs  #StayHome https://t.co/2NACDMc2oI https://t.co/rweL6gjzGx|2021-01-09 17:22:52
To give an indication of where we’re at, Co #Wexford has seen 1,784 cases in the past 14 days. We really have to do everything we can to stop this spread until vaccines are rolled out now. #StayHome #COVID19Ireland|2021-01-09 17:22:42
"All primary routes have now been treated and crews will be out again from 3am tomorrow. 

Take extra care if travelling over night or #StayHome   🏠 https://t.co/uYdat8XxDW"|2021-01-09 17:22:35
"@ForestPolice have been completing high visibility patrols today in the Forest of Dean. Stay Safe Everyone!!

#Staysafe #Stayhome #Tier4 #Opquad https://t.co/DzFrwSvoDQ"|2021-01-09 17:22:23
WEAR A MASK #WearAMask #SaveLives #WearADamnMask #MaskUp #StayHome|2021-01-09 17:22:18
Back in March when we were in lockdown COVID seemed distant and faceless. Today I feel it is touching many of us  in ways we wish it hadn’t. 💔 This nation can beat this thing if we play our part together. #StayHome #protecttheNHS #savelives https://t.co/pMDTGU4fgf|2021-01-09 17:21:57
Kilburn COVID update. The alarming numbers are probably partially explained by the picture below @CamdenCouncil @Brent_Council. 826 persons per 100k have tested positive to covid in the 7 days ending 4th January. #StayHome https://t.co/vUXcwS9Rvc https://t.co/dfc0nTWA8z|2021-01-09 17:21:52
Good Morning Folks! Happy Saturday! Enjoy It &amp; Have A Great One! Stay Safe! 😉😚❤️✌🏾 #GODIsGood🙏🏾 #ShutItDown #StayHome #WearAMask #BlackLivesMatter|2021-01-09 17:20:17
On the day the number of #Covid19 deaths exceed 80,000, @nwpolice turn around 100 cars trying to get to Moel Famau. What part of #StayHome do these selfish people not understand?|2021-01-09 17:20:08
"Frito-Lay Ultimate Snack Care Package, Variety Assortment of Chips, Cookies, Crackers &amp; More, 40 Count : Grocery &amp; Gourmet Food 

👉  https://t.co/4blOLGuX1k 
 Amazon🇺🇸 

#AmazonPantry #StayHome 

Click here for Amazon Pantry
👉 https://t.co/Kw3ZXCYJuP https://t.co/kUn9zU7Cfh"|2021-01-09 17:20:01
For goodness sake close EVERTHING non essential for at least 2 weeks. Garden centres libraries etc. #COVID19 @BorisJohnson @CMO_England #StayHome #Nhs|2021-01-09 17:18:27
@PM2021DGB @txtdariorgkepo_ @coinkit_ #StayHome to save lives|2021-01-09 17:18:26
"Number of coronavirus cases in the UK passes three million, with over 80,000 deaths.

#coronavirusUK #StayHome 😷"|2021-01-09 17:18:22
@Alana_Spencer_ All done, thanks for another great bake along Alana 🤗😊🤗 #StayHome #StaySafe #Baking #Cakes https://t.co/i7jaPNvRJy|2021-01-09 17:18:17
"Just amazing 🤬how many have to die for authorities to pay attention?
#StayHome 
#ProtectDemocracy 
@goncalves_guy https://t.co/WI53MsJqxP"|2021-01-09 17:18:02
The anti-maskers are spreading like a virus. #StayHome #COVID19 #COVIDIOT https://t.co/ZBMG7yLVs5|2021-01-09 17:17:49
My house has never been so clean but I am cleaning it again. #StayHome https://t.co/f7DhCulsbH|2021-01-09 17:17:49
"One of the best things for me about #lockdown2021 so far is spending quality time with my family, exercising and chatting with no tech distractions
#100daysofwalking
#familyfitness
#wearamask
#StayHome
#staysafe #garmin #beatyesterday https://t.co/ML8y0ITY5w"|2021-01-09 17:17:32
"Remember: essential journeys only.
#StayHome https://t.co/nmC9ef7KBF"|2021-01-09 17:16:41
"Everyone realizes that's Trump's last desperate move is to try and cause nationwide riots that allow him to declare martial law and try to delay a peaceful transition?

They might try #CapitolRiots in every state capital.
Do not engage them. There's a pandemic BTW.
#StayHome"|2021-01-09 17:16:17
@PM2021DGB @coinkit_ #StayHome pleasd|2021-01-09 17:16:12
Sooner this all ends the better 😣🥺 #NeverGiveUp #HullLive #HDM #Covid19UK #StayHome #StaySafe #HangInThere #Corona #Lockdown3 https://t.co/Mh5HfomKMf|2021-01-09 17:16:11
"@InfosecHeartBt Personally, despite being #ClinicallyExtremelyVulnerable I am not paying much attention to the death rate as like you I am skeptical about the number directly attributable to #COVID19
For me the infection numbers are more important - please everyone just #stayhome"|2021-01-09 17:15:50
"Thank you and, please, do not mix with whatever they are planning
#StayHome 
#ProtectDemocracy 
@goncalves_guy https://t.co/kIc3N2iMIL"|2021-01-09 17:15:44
House in Jbeil Byblos, stay safe, avoid direct contacts. We still have a few weeks to win over Corona.. Or Covid will beat us in mass!! Visit https://t.co/BQIWMwsypk #nocorona #nocovid19 #besafe #bewell #stayhome #lebanon #jbeil #jbeilbyblos #byblos #discoverlebanon #livelebanon https://t.co/NcJzxKfGUz|2021-01-09 17:15:16
"No need to go out tonight we have all you need for fun right here. Join us at 6pm live with @djnikkiive on https://t.co/LfjESJzZdk #SaturdayVibes #PartyStarters #StayHome    
https://t.co/nFXVsNyWRS ⬅️⬅️ Click the link to join the chat! https://t.co/dUMTF6GYGs via @FacebookWatch"|2021-01-09 17:15:09
Montreal #curfew begins from 8pm EST today and I gobbled some Samosa with Jilipi to bear the curfew and #StayHome https://t.co/lIrYYx0yKs|2021-01-09 17:15:06
"As of 2pm today, 1,293 #COVID19 patients are hospitalised, of which 119 are in ICU. 102 additional hospitalisations in the past 24 hours.

#StayHome  #StaySafe"|2021-01-09 17:14:56
The @BuffaloBills fans DESERVE this [being at the game]? There’s a PANDEMIC going on, if you hadn’t noticed. Watching the game at home never killed anyone. Do better @WGR550 @SalSports @SneakyJoeSports #stayhome #covidiots|2021-01-09 17:14:50
Several of the team have had their first vaccine. We all feel extremely privileged to receive it and would like to encourage you all, when invited, to have yours. Together we can beat this and while we wait for immunity #StayHome #HandsFaceSpace #COVID19 https://t.co/V8FS6U7Q8F|2021-01-09 17:14:28
@PM2021DGB @coinkit_ #StayHome pleasee|2021-01-09 17:14:28
You absolutely idiots 😡 #StayHome #Devon #Cornwall don't want you until this is over! https://t.co/5fq00cL2aP|2021-01-09 17:14:15
"Pick up the phone, call people 
Send a message 
Video call 
Write a letter 
-
Let’s all stay connected and support each other 
-
#social #saturday #socialdistancing #stayhome #emotional #connection #phone #message #video #write #support #mentalhealth #1wishfit"|2021-01-09 17:14:05
"@PradipNDas1 Don't let the real world bum you out. #StayHome and join the Lost Ones in their journey to discover the legacy placed upon them. 
A #maturefantasy like no other.
#ebook #amazonbooks #indieallyear #ConceptsForever #kindle #YAFantasy 
https://t.co/swdMf6KhYo"|2021-01-09 17:13:52
@PM2021DGB @coinkit_ #StayHome  stay safe|2021-01-09 17:13:29
"18,313 new cases
318 deaths
8,074 current hospitalizations

That was yesterday. How bad will we let today get?
#WearAMask 
#StayHome https://t.co/9SSLix2V2d"|2021-01-09 17:13:24
"my husband's wife is freaking awesome 
#redbubble #spreadshirt #teepublic #teespring #graphicarts #illustration #tshirts #shirtdesign #branding #stayhome #painting #illustration #coronavrus #family #love #jungkook #SriwijayaAirflight #SJ182 #hadbundswife 

https://t.co/8kFWsAb0xr https://t.co/s6Sm386SQx"|2021-01-09 17:13:06
Can’t get any clearer than this from @doctorbrijpatel . Thank you Brij and your team @AICU_RBH for your hard work and dedication. @RBandH #StayHome https://t.co/sWOuV34LCj|2021-01-09 17:12:50
"The single most important action we can all take is to stay at home to protect the health service and save lives.

Visit https://t.co/AWCdjlAaB6 for advice

#StayHome https://t.co/WgJq2UBcfy"|2021-01-09 17:12:44
@AboutEG Can't believe how busy E.G is despite being in tier 4. During 1st lockdown more shops were shut. But sadly now think people are too complacent!😷 #StaySafe #StayHome|2021-01-09 17:12:25
Please #StayHome  and #StaySafe folks #chester The NHS is overwhelmed and we all need to do our bit https://t.co/zsJ0JM9HKu|2021-01-09 17:12:25
"Someone died of Covid every 4 &amp; 1/2 minutes yesterday in Los Angeles. #COVID19 #pandemic2021
#WearAMask #MaskUp #WashYourHands #SocialDistancing #StayHome #StaySafe #StayHealthy #HealthcareHeroes #healthcarecrisis #goddhelpus https://t.co/ggmZyRNN6s"|2021-01-09 17:12:07
We need to do all we can to help take the pressure off the #AwardwinningYorkDistrictHospital #ScarboroughHospital #YorkEmergencyDepartment Chief Executive Simon told a online Meeting on Wednesday the Hospital is under Extreme pressure #StayHome #StayAtHome https://t.co/sNtMreMLX0|2021-01-09 17:11:57
@keeling_michael We need to do all we can to help take the pressure off the #AwardwinningYorkDistrictHospital #ScarboroughHospital #YorkEmergencyDepartment Chief Executive Simon told a online Meeting on Wednesday the Hospital is under Extreme pressure #StayHome #StayAtHome|2021-01-09 17:11:46
@PM2021DGB @Altcointr1 @coinkit_ #StayHome thanks|2021-01-09 17:11:39
"@PM2021DGB @coinkit_ #StayHome
Save lives
Be a good human 
#WearAMask"|2021-01-09 17:11:35
Please ....Stay at Home . A person who tests negative one day might turn positive a day later,or even an hour later. People can spread the virus in the days before they first start feeling ill, &amp; can also spread the virus even if they NEVER develop symptoms.  #StayHome https://t.co/gfW9nPSQGs|2021-01-09 17:11:21
Just a little hello, hang in there, we hope you’re doing OK from the coast. Still be here afterwards ❤️  #StayHome #StaySafe https://t.co/cPs6y1qDml|2021-01-09 17:11:20
"@PM2021DGB @coinkit_ #StayHome
Save lives
Be a good human 
#WearAMask"|2021-01-09 17:11:19
"@PM2021DGB @babakmleyot @coinkit_ #StayHome
Save lives
Be a good human 
#WearAMask"|2021-01-09 17:11:05
"Around 1⃣ in 3⃣ people who have #coronavirus don't have symptoms. 

But, you can still pass it on to others who could get seriously ill and die. 

Right now the best way for us to protect our NHS and save lives is to #StayHome 

#DoYourBit https://t.co/xP0e6NlN0R"|2021-01-09 17:11:00
@PM2021DGB @AirdropLover35 @coinkit_ #StayHome stay|2021-01-09 17:10:56
"@PM2021DGB @babakmleyot @coinkit_ #StayHome
Save lives
Be a good human 
#WearAMask"|2021-01-09 17:10:54
"@PM2021DGB @babakmleyot @coinkit_ #StayHome
Save lives
Be a good human 
#WearAMask"|2021-01-09 17:10:44
@PM2021DGB @FitriannW @coinkit_ #StayHome good|2021-01-09 17:10:37
"@PM2021DGB @babakmleyot @coinkit_ #StayHome
Save lives
Be a good human 
#WearAMask"|2021-01-09 17:10:33
