text|date
"DC @MayorBowser has announced a citywide curfew from 7 PM ET tonight to 6 AM tomorrow. No one allowed to be outside in public places but essential workers &amp; credentialed. Urges all to #StayHome, &amp; stay calm. Behavior is shameful, unpatriotic, &amp; unlawful.
https://t.co/Ne51IgSCCT"|2021-01-06 21:47:30
"I want to go to sleep... 

for about 4 months. 

#StayHome"|2021-01-06 21:47:19
Dear Black People, stay home this is their shit (excluding the allies &amp; co conspirators) to clean up . We’ve done enough &amp; we can’t keep stepping in to save this country. #stayhome|2021-01-06 21:46:33
"@realDonaldTrump u need help me... #capitolhill = #NoMasks 

#stayhome 
#SafetyFirst"|2021-01-06 21:46:19
"Spot on! 

#Trump #stormtheCapital #Washington #Washingtondc #fallout3 #Terrorists #DomesticTerrorists #mobrule #DCProtests #mob #TrumpRally #ElectoralCollege #Elections2020 #electoralcollegeVote #TrumpMarch #MAGA (🤣) #Lockdown3 #StayHome #StaySafe https://t.co/dGC2iP2h8a"|2021-01-06 21:45:56
Nollaig na mBan. Sad day for US democracy. 'When elephants fight it's the ground that suffers'. #StayHome #WearAMask #LeadFromWithin|2021-01-06 21:45:43
first day done. No tears, no panic attacks. Just fallen asleep on the floor (at home) off to bed to get ready do it all again tomorrow😬 may face after 4 hours of my FFP3 mask and full PPE. #clapforheroes #StayHome https://t.co/ZABDqYwQDI|2021-01-06 21:43:49
"Right now: #DontTravelDorset. 

We need to #StayHome and only travel for essential reasons which includes health &amp; wellbeing and for any support bubble networks.

Keep checking in with others you know.

https://t.co/uCRaZPDgB6 https://t.co/kDkMnTA7Qk"|2021-01-06 21:41:39
"That’s 1041 too many. We can get over this but we have to do it together. 
#HandsFaceSpace #Covid19UK #StaySafe #StayHome https://t.co/bgdmGbPSiD"|2021-01-06 21:40:59
"Good to know!... 
‘It seems a lot of people are finding it hard to occupy their kids in this third lockdown but there’s certainly more than enough here to keep them occupied for a while’ #StayHome #lockdown2021 #Learningathome #anxietyrelief #mentalwellbeing https://t.co/NW80psg5RH"|2021-01-06 21:40:55
Prayers for everyone that lives or works in DC. Stay home. Stay safe. #CapitolBuilding #StayHome|2021-01-06 21:40:09
"Cases: 86,914,597 (+13,606) 
Deaths: 1,877,219 (+0) 
Recovered: 48,672,826 (+0) 
Active Cases: 38,241,771 (44%)
Completed Cases: 50,550,045 (58.16%)
Mortality Rate: 2.16% (No Change)
Case Fatality Rate: 3.71% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-06 21:40:02
To my black people in #WashingtonDC and the people who stand with us ... stay out the way and stay safe it’s their turn now 😂😂😂 #CapitolHill #StayHome #CapitolBuilding #stayouttheway #Clubhouse|2021-01-06 21:39:49
Everyone there is going to get covid at this rate. #StayHome #America #CapitolBuilding #CapitolHill #Capitol #insurrection #civilwar2021 #Congress #COVIDー19 #COVID19|2021-01-06 21:39:40
"Cases: 86,900,991 (+0) 
Deaths: 1,877,219 (+200) 
Recovered: 48,672,826 (+11,017) 
Active Cases: 38,228,165 (43.99%)
Completed Cases: 50,550,045 (58.17%)
Mortality Rate: 2.16% (No Change)
Case Fatality Rate: 3.71% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-06 21:39:03
Mood: When you wake up and think, is it bedtime yet? #overit #overthenews #overthepandemic #stayhome #COVID19|2021-01-06 21:38:58
"The situation across Hampshire and Isle of Wight is very serious. Please read what you need to do

 #StayHome 

But if you face abuse at home or are a victim of crime we will respond. Call us https://t.co/FBtPq9Ql44"|2021-01-06 21:38:53
@heraldscotland Keep reporting the daily facts. The Scottish people need true facts and e need #TheHerald to report the truth of the worldwide pandemic. #StaySafe #StayHome|2021-01-06 21:38:18
"Putting today's figures into context a small town every day is being infected with #COVID19.and the same number of people as pupils in a school are dying. Now can people take this seriously? #bbcnews #StayHome
https://t.co/iEfomOHAgt"|2021-01-06 21:38:13
Walking into hope #100daysofwalking #StayHome https://t.co/wWUreAukNV|2021-01-06 21:37:38
Please. #stayhome #saveyourself https://t.co/foL2VrDskM|2021-01-06 21:37:13
#StaySafeStayHealthy #StayHome if you can. https://t.co/o6i330EkBP|2021-01-06 21:36:55
"This is scary #bbcqt
UK daily death toll - 1,041
Australia TOTAL death toll - 909
#HelpTheNHS
#StayHome https://t.co/zTnYRswYuD"|2021-01-06 21:36:15
Done, keep up the good work. Meanwhile I will #wearamask and #StayHome #NHSBlueHeart https://t.co/26JdowFDek|2021-01-06 21:35:56
"It’s been one heck of a year ...
And we’re only 6 days into it!
🐾🙀🐾

#CatsOfTwitter #StayHome #whiskerswednesday #wednesdaythought https://t.co/DZvPXOJ0bi"|2021-01-06 21:35:32
After today: Washington DC Covid Hotspot! I don’t see anyone wearing masks!!! #COVID19 #StayHome #WashingtonDC #riot #Trump #Gomora https://t.co/gQo3XTHIxF|2021-01-06 21:35:22
"@JJRodV I'm lucky to have a supportive committee but I can't help worrying that my writing won't be good because the toll all this unrest has taken on my concentration on top of the impact of #StayHome on this extrovert's mental health.

It's insanity."|2021-01-06 21:34:22
What he said ⬇️ #StayHome https://t.co/E8nuAxq7u6|2021-01-06 21:34:12
"Sheep happy 
The design marks a new year full of hope and the end of the epidemic.
https://t.co/B6aFjUDnWl
.
.
.
.
.
.
.
.
.
#StayHome #TrueBeauty #COVID19 #ShiaHazaraGenocide #ahgaseselcaday #aot136spoilers #igot7selcaday #IGOT7 #RunOn #Gomora #universitychallenge https://t.co/9ruPSnQnKd"|2021-01-06 21:34:11
Thank you #NHS we appreciate everything you guys are all doing and will forever be grateful you are the real heroes in this pandemic .Please stay safe 💙💙💙💙 #NHSheroes #Covidheroes #NHSblueheart #StayHome #StayHomeSaveLives|2021-01-06 21:33:45
"#houseofcards 🇺🇸
Same 👹 = same 👺
@KevinSpacey = @realDonaldTrump 
#USA 
#capitol 
#CapitalBuilding 
#StayHome 🤣🤪🤣 https://t.co/Hoj2pYnZUu https://t.co/7Ml6hFkZUS"|2021-01-06 21:30:41
Mr Bubs asking is it safe t come out! #StayHome #AdoptDontShop #CatsOfTwitter #TuesdayFeeling https://t.co/1ZjrbR84oi|2021-01-06 21:30:30
Look Black people this is NOT our fight out there! Rona is still here and she is about to Run rampant out there! Let them white folks act a fool ALL BY THEMSELVES!!!! #whiteprivilege #wow #StayHome|2021-01-06 21:29:59
Some might be tempted to rush out and celebrate the #Democrats victory in taking control of the #Senate. Please, don't do this. We are still in a #pandemic and we are now facing another round of #civilunrest. Stay safe. #StayHome|2021-01-06 21:29:30
"The president told them to go home in peace but it is wrapped in a lie. 

#25thAmendment #TrumpRally #Trump #ByeDon #Washington #WashingtonDC #mobrule #Terrorists #whiteprivilege #whitewashed #StopTheSqueal #StayHome #StopTheSteaI #BacktheBlue #TrumpRallyDC #ElectoralCollege"|2021-01-06 21:28:43
"Nowadays you can never have enough joggers!

#loungewear #StayHome #getoutdoors #onlineshopping 

https://t.co/gGHc4oen3z https://t.co/iVIoP3POfl"|2021-01-06 21:28:11
Stay safe everyone... #StayHome|2021-01-06 21:27:02
"This ⬇️⬇️⬇️@NormaFoleyTD1 @MichealMartinTD @DonnellyStephen #edchatie @CMOIreland @muinteoirmama please think about what you are doing, look at your own message.    NPHET  have said everyone is to STAY AT HOME.  We must do this 
#StayHome https://t.co/A7CScPJOiM"|2021-01-06 21:26:59
"I stand with my friends and family who work in the NHS. They are struggling.
#Stayhome when you can #WearAMask when you cant. #WashYourHands or sanitise regularly. https://t.co/WlvRxOfkov"|2021-01-06 21:25:01
"Wtf Marvel?! Shame on you! 👎

#WashingtonDC #Trump #America  #Amerika #StayHome https://t.co/ueGB0Wn5OV"|2021-01-06 21:25:00
"My timeline is on 🔥 right now. And while I agree that they never would have been this lenient with the #BLM protestors (and that’s bullshit), I also want black people and poc to stay as far away from this chaos as possible.
#StayHome #StaySafe"|2021-01-06 21:24:30
"Our young volunteers smashing it again today with food and essentials for local families, vulnerable people and elderly with hot meals for the week thrown in from our friends at @LothianUnison @NHS_Lothian 

#food #lockdown2021 #StayHome #coronavirusuk https://t.co/6aFipp5LRI"|2021-01-06 21:24:17
"Then President Elect Biden has spoken like a true leader. All this for nothing, trump lost. The season of incompetence, chaos and daily lies is over. Democracy wins! #LeadershipMatters 
#LawAndOrder #CapitolBuilding #DonaldTrump #RepublicanTraitors #COVID19 #StayHome #WearAMask https://t.co/Krwe8OG7NY"|2021-01-06 21:24:02
"#StayHome 
3 weeks lockdown in Beirut 🇱🇧
#Thursday 
#COVID19"|2021-01-06 21:23:43
"@DavidBegnaud @benstracy Please tell looters to keep their  hands clean with hand sanitizer to prevent the spread of COVID 19!
#WashYourHands  #Congress #BidenHarrisToEndThisNightmare #2020Election #ArrestDonaldTrump #StayHome"|2021-01-06 21:23:09
Re na le.mathata ko Beitbridge #lockdown #StayHome #tracyzille #USElection2020|2021-01-06 21:22:22
just a reminder to check up on your friends/loved ones &amp; stay safe #StayHome #lockdownuk #mentalhealth https://t.co/74LAUHOZGj|2021-01-06 21:22:05
@piersmorgan Where are the mobs DEMANDING this? Petition?  Stop the #economy since this is the single compass of this government?? #GOP &amp; #Trump boys have shown $$ more important than human lives - against #WearAMask #SocialDistance &amp; forcing #reopening . #StayHome demanding removal of Trump! https://t.co/v4rsP7K5Qx|2021-01-06 21:22:02
"Just stay safe everybody Real Talk 
If u a Trump Supporter BYE BLOCK WHATEVER 🕊 #StayHome"|2021-01-06 21:21:53
Please don’t #clapforheros the first time was nice then it got cringe worthy please just #stayhome #bekindtonhsstaff|2021-01-06 21:21:49
"goodmorning!!!!!!!!!!!!!!!!!!!!!!!
#staypositive #staystrong #StayHome"|2021-01-06 21:21:45
So much Covid being spread around at the capital building #capital #StayHome|2021-01-06 21:21:43
@MattHancock @MattHancock dear people have too many excuses to not #StayHome too many non essential retailers trading @KFC_UKI @McDonaldsUK|2021-01-06 21:20:39
I have come to a conclusion that #coronavirus is above pneumonia.  In order to be avoided from coronavirus, if you know you have the common cold symptoms, #StayHome  #StayHomeSaveLives|2021-01-06 21:20:24
"Answer is X. 

#puzzles #riddle #brainteaser #learning #StayHome  #tuesdayvibe #TuesdayTrivia #TuesdayBrainTeaser #LearningPlatform #education #edutwitter #morningmotivation

@lJoin in 🌟🌟
@BimlaNarang
@Prathumcool
@ParulBatra17
@Tanish25460207
@Parul13
@shimmer_sneh https://t.co/ZKA2xRJj4Y"|2021-01-06 21:20:20
"@teslaberrybot Answer is X. 

#puzzles #riddle #brainteaser #learning #StayHome  #tuesdayvibe #TuesdayTrivia #TuesdayBrainTeaser #LearningPlatform #education #edutwitter #morningmotivation

@lJoin in 🌟🌟
@BimlaNarang
@Prathumcool
@ParulBatra17
@Tanish25460207
@Parul13
@shimmer_sneh"|2021-01-06 21:20:08
Today I click and collected my daytime and night time #Lockdown3 pyjamas  #COVID19 #lockdownuk #lockdown2021 #StayHome|2021-01-06 21:20:03
"This was on faceache. Sharing it here for you lovely lot. 
#StayHome #Homeschooling #family #kindness https://t.co/GSCvn8gVrR"|2021-01-06 21:19:37
@BorisJohnson Not gonna work dear too many non essentail retailers still operating if I worked for the #NHSblueheart dear I would be going crazy right now...how can people #StayHome when everywhere is open|2021-01-06 21:19:08
Noooo. Keep it up ppl! Stay home stay safe! #StayHome #lockdown2021 https://t.co/j5neKxgNm2|2021-01-06 21:18:46
"@Mike_Pence @DavidBegnaud Please looters keep your hand clean with hand sanitizer to prevent the spread of COVID 19!
#WashYourHands  #Congress #BidenHarrisToEndThisNightmare #2020Election #ArrestDonaldTrump #StayHome"|2021-01-06 21:18:40
"@CNN @VanJones68 Please looters keep your hand clean with hand sanitizer to prevent the spread of COVID 19!
#WashYourHands  #Congress #BidenHarrisToEndThisNightmare #2020Election #ArrestDonaldTrump #StayHome"|2021-01-06 21:18:14
COVID vaccine today @svuh Hope for 2021! #StayHome #StaySafe https://t.co/OXD9Bbm7mZ|2021-01-06 21:17:59
Wear a mask, wash your hands, keep your distance. We don't want more days with figures like these. #StayHome #BeSafe #BeKind https://t.co/7avl9rJspu|2021-01-06 21:17:26
"@SetCheshire @LSRPlaid @AbersochLandSea @BearGrylls Dude.
#StayHome unless absolutely necessary (and being a dick on a machine screaming that you're having a midlife crisis isn't necessary), and if you NEED to go out, #WearAMask 

Simple, isn't it?
Many of us manage it.
You ain't special."|2021-01-06 21:17:12
@Dr2NisreenAlwan @vandyke4ad People need to seriously assess leaving the house, means of transport and past-times against risks. #StaySafe #StayHome #NHS #COVID19|2021-01-06 21:17:03
#COVID19ireland close the coffee shops. We are not essential. Help us to #StayHome.   this is ridiculous. I do not need to be risking my families and my own life to serve some fucking coffee.|2021-01-06 21:16:57
"@nytimes Please looters keep your hand clean with hand sanitizer to prevent the spread of COVID 19!
#WashYourHands #Congress #BidenHarrisToEndThisNightmare #2020Election #ArrestDonaldTrump #StayHome"|2021-01-06 21:16:33
"@BorisJohnson Oh dear please focus on your own god damn country its falling apart and corporate companies are still trading hiding behind drive thrus and clixk n collect for non essentials..#StayHome wont work. "" if it shut in march shut it now""...did u know dear over 1k deaths today #COVID19"|2021-01-06 21:16:07
$14/hr Non-Phone Work from Home Job Hiring Now https://t.co/fRKwfbgeG9 via @YouTube #onlinejobs #remote #stayhome #hiringnow|2021-01-06 21:15:56
hey @Harry_Styles could you possibly wear a mask that actually works in protecting the people around you instead of wearing one that doesn't? that would be greatly appreciated knowing that there are no more ICU beds available in LA. #WearADamnMask #harrywearamask #StayHome|2021-01-06 21:15:54
"Listen to #Larry
https://t.co/806b89yTVx
#StayHome 
#COVID19ireland"|2021-01-06 21:15:40
"Can I start my SfN recording with ""Experiences like stress and trauma - such as the looting of federal buildings in the nation's capitol - are associated with lasting effects that alter reproductive and developmental outcomes.""

But seriously, stay safe. 
#StaySafe #StayHome"|2021-01-06 21:15:12
"⚠️Surrey Heath’s rate is now above 800 - it’s more important now than ever to #StayHome, to help protect the NHS and save lives.
Thank you to everyone who is following the guidance to help protect our community 💙
#KeepSurreyHeathSafe https://t.co/jhb4tbjvKU"|2021-01-06 21:15:01
@BRCAinfo Thank you so much .. I hope everyone get ‘s theirs soon x #StayHome #StaySafe https://t.co/F5A2XwK3tk|2021-01-06 21:14:47
Bus drivers, food service workers, medical staff, houseless people, and others who couldn’t heed Mayor Bowser’s request to #stayhome today are risk from these extremists in their midsts.|2021-01-06 21:14:20
As much as we’d like to escape to the hills (even just to escape the current news), please #StayHome, walk locally and #ThinkWinter - latest update on what to do as hikers/skiers in line with Govt guidance from @Mountain_Scot #Munros #Corbetts #Scotland https://t.co/dBZ60OCLtE|2021-01-06 21:13:26
So true, NHS don't need us clapping or any other key workers. #NHSblueheart 💙 #StayHome #JohnsonHasFailedTheNation https://t.co/9ct37hgfqJ|2021-01-06 21:12:03
"P 163- Anne can wear 24 different outfits

#puzzles #riddle #brainteaser #learning #StayHome #onlinelearning #onlineeducation #education https://t.co/hFKmjZ6R9d"|2021-01-06 21:11:30
"@teslaberrybot P 163- Anne can wear 24 different outfits

#puzzles #riddle #brainteaser #learning #StayHome #onlinelearning #onlineeducation #education"|2021-01-06 21:11:24
Stark but honest description of the frightening reality of a #COVID-19 hospital unit. We cannot overstate the incredible dedication, sacrifices and selflessness by our brilliant doctors and nurses. #StayHome https://t.co/YyVVMlMQ2v|2021-01-06 21:11:24
"Globally 🌐,
48,661,809 people have recovered from #COVIDー19,
⟶more than the entire population of New York, New York (8,398,748), America's 1st most populous city.

📈Updated: 06 Jan 2021 20:38:28 GMT
#coronavirus #covid19 #stayhome #covid_19 https://t.co/MDzgrphWBM"|2021-01-06 21:10:44
What are people plans for lockdown 3? Let me know below 😷#lockdownuk #coronavirusuk #StayHome|2021-01-06 21:10:35
Just finished zoom evening prayers for my long time friends’ mum, taken from us too too soon. PLEASE STAY AT HOME #NHSblueheart #StayHome|2021-01-06 21:10:28
Stay safe, contact your friends and loved ones. Pass it on. #StayHome #DCProtests|2021-01-06 21:10:10
"Category Leader is hiring! #americaslender #yourfutureisloanDepot #jobs #stayhome #staysafe #wfh loanDepot is looking for Loan Processor / Senior Processor. Learn more or Jobvite a friend.
https://t.co/5JHc8YZoTP #job"|2021-01-06 21:10:04
All members of Congress and journalists in the #USCapitol- stay SAFE. This chaos will eventually calm down. Until then, we have to endure these crazy Trump protestors until they subside and the siege is over. #StaySafe #StayHome|2021-01-06 21:10:00
Protect the vulnerable??? The SS would be so proud. #clapforheroes #COVIDー19 #COVID19 #StayHome #lockdown2021 #Tyranny https://t.co/wUD2XRm5qU|2021-01-06 21:09:55
8 Reasons Why You Will Love Baska Krk Island #StaySafe #StayHome SoloTravel #TravelTips https://t.co/49zSieIOgU https://t.co/QT2gKEa3Ff|2021-01-06 21:09:42
Tonight we received some bad news. My great granny died. Whilst some of us are able to walk away from covid feeling sorry for ourselves that we have to isolate, some of us aren’t that lucky. So please listen and be safe 💔 #COVID19 #StayHome #keepsafe|2021-01-06 21:08:48
To our follow DC residents: Mayor Bowser has ordered a citywide curfew for DC from 6:00 PM tonight until 6:00 AM Thursday morning. #StayHome #StaySafe https://t.co/SD7Glzp41o|2021-01-06 21:08:21
"How to keep Wales safe 👇

🏠 #StayHome, except for very limited reasons.
❌ Don’t visit other households or meet people you don’t live with.
✅ Work from home where possible.

Have a question? ⬇️
https://t.co/pDUXERAkqS"|2021-01-06 21:05:03
This is #TreasonAgainstAmerica    &amp; anarchism Invading the senate floor while a vote is taking place. Stopping MY will (and ALL who voted for @JoeBiden). If they were POC, would’ve had a much different outcome. #TrumpIsANationalDisgrace &amp; should’ve told them to #StayHome https://t.co/S0FqIUThT7|2021-01-06 21:03:55
"@SkyNews Dear mr @BorisJohnson here is a simple message "" if you shut in march shut now"" the #StayHome message simply does not work dear when everywjere is doing click and collect and drive thru..all these big companies should really shut and shate the huge collective effort @MattHancock"|2021-01-06 21:02:14
If you are in Washington D.C. right now, I hope that you are safe and that you take shelter during all of this. #StayHome #WashingtonDC|2021-01-06 21:01:49
@Bouquetjes Quite right too... doesn’t matter that he owns a few great golf courses! #StayHome|2021-01-06 21:01:31
"ACHOO! Did you know you can spread germs by coughing or sneezing into the air? Use a tissue, or cough and sneeze into your arm to prevent spreading an illness. 🤧
If you are not feeling well, #stayhome! 
#COVID19 #keepsafe #NoGerms #CoverUp #StopTheSpread #WashYourHands https://t.co/p6UpgwSIN4"|2021-01-06 21:01:19
"Still think travel is safe?  It’s not....
#StayHome https://t.co/DVRVJmllWT"|2021-01-06 21:00:06
During BLM they protected the capitol but now they are no where to find #Washington #capitol #StaySafe #StayHome https://t.co/zs414xUcJb|2021-01-06 20:59:51
"Let this sink in....The situation today was not unexpected, it was predicted and foreseeable.

We must collectively ACT NOW #StayHome  get through this horrific and shameful point in our modern public health history

But we must also hold @GOVUK to account

@Keir_Starmer @labour https://t.co/lxZMI5FHvg"|2021-01-06 20:59:41
Was a pleasure to be a part of this! #StayHome https://t.co/uuyQDcuVlN|2021-01-06 20:59:33
Stay home so we can celebrate on January 20. #StayHome https://t.co/4X77Fe6gQI|2021-01-06 20:59:17
"Dedication to the teachers

#recruitment #education #recruitmentlife #educatestaffing #connection #staysafe #stayhome #business #businessowner #businesswoman #advice #tipoftheday #covid19 #company #teaching #teachers #teachersfollowteachers #schools #school #educating"|2021-01-06 20:59:12
"Right now it is important to stay local. 

This means stay in the village, town or part of the city where you live.

Only leave the area for a legally permitted reason, such as for work. 

#DoYourBit #StayHome https://t.co/Dq5uoAPw9C"|2021-01-06 20:57:02
"Right now it is important to stay local. 

This means stay in the village, town or part of the city where you live.

Only leave the area for a legally permitted reason, such as for work. 

#DoYourBit #StayHome https://t.co/q90XW9ahVf"|2021-01-06 20:57:02
"This is not just on Trump.

It's on every single Republican Senator.
It's on every Republican member of Congress.
It's on the right-wing media.

#StopTheCoup #StayHome #StaySafe"|2021-01-06 20:56:16
America needs a @SNICKERS! #capitol #staysafe #stayhome|2021-01-06 20:56:05
After quite a severe headache &amp; cough in the last few days, my GP referred me for a test and I am Covid positive. I’m unwell presently but will be ok. No idea how/where I contracted the virus. But I genuinely did everything to protect myself. #StayHome #StayHealthy https://t.co/xgUdS0f9WX|2021-01-06 20:54:44
"I’m surprised they’ve not suggested condoms over our faces during sex to protect us from COVID. 

You can’t lower a pandemic by dictating and controlling intimacy.  Just call out the lockdown breakers and no maskers. 

#StayHome #COVID19 #sex #bbcnews  #COVIDー19 #alevels2021 https://t.co/R3DImQj5C6"|2021-01-06 20:54:33
I’ve become so accustomed to lockdown, I may never leave the house again #COVID19 #StayHome #OK https://t.co/fijFXn3hOL|2021-01-06 20:54:11
"@lapublichealth Soon we will see horse drawn carts going down streets collecting bodies of nonbelievers.

#stayHome if possible
#WearAMask 
#UseYourHead"|2021-01-06 20:53:51
"Boris will be loving the lack of attention right now to the 1000 deaths.

But omg America 🇺🇸 what are you doing? 

#staysafe #stayhome #uk #usa #covid #politics 

What in the world 🌍"|2021-01-06 20:53:46
"Brief Summary of New Restrictions,

Please #stayhome , refrain from unnecessary contacts, and treat the situation with the same attitude as we all did last March to flatten the curve once again.

#StayHome #StaySafe @fiannafailparty https://t.co/JAZf9QsSB8"|2021-01-06 20:51:50
#Gratitude to have received my #CovidVaccine today 💉 ( Oxford AstraZeneca ) At my day job ~ NHS A&amp;E .. #StayHome #StaySafe until it is rolled out for All! https://t.co/jIO6BDXidD|2021-01-06 20:51:47
Pals in DC/Va/MD area, make sure your humans stay safe and home. #StayHome|2021-01-06 20:50:39
"Dog quarantined. Oil painting.
#covid #corona #covid19 #virus #pandemic #socialdistancing #lockdown #stayhome #isolation #quarantine #dogs #dog #pet #pets #animals #puppies #doggies #artwork #arts #illustrator #painter #instaart #instadaily #instalove #waf #wafgang #withoutaface https://t.co/ZFYfWQ9f4o"|2021-01-06 20:50:16
"Well Lockdown Part 2 is upon us and our riders are primed and ready to help again if needed. This time it is only for medicines or essential medical supplies for those shielding or isolating with no help. We will get contact details up by the weekend.

So #StayHome and #staysafe https://t.co/3zIBk0EMDm"|2021-01-06 20:50:07
"The secret of change is to focus all of your energy, not on fighting the old but on building the new.

#DanMillman 

#newbeginnings #energy #focus #meditation #staysafe #determined #lockdown #stayhome #covid #wearamask https://t.co/8n8uJgkI59"|2021-01-06 20:50:05
@FoundationMent1 @PVFCFoundation @HUBBFoundation_ Fabulous project, exactly what families in Stoke-on-trent need, positivity, support and someone to take them under their wing, especially during #lockdown2021 #StayHome|2021-01-06 20:49:35
"@ataritweets @apsmunro Doing this since months, I am just angry about all the others who drive this infections up and up again. Just stay ALL home.

Pinch your butt cheeks together. And tell all others to do the same.
#StayHome"|2021-01-06 20:49:30
@BorisJohnson why has the @transportgovuk told EMR at neville Hill leeds we don't need to be on an emergency roster as we are a covid safe depot?..I fear for our safety #covid #StayHome|2021-01-06 20:49:23
We wish we could speed up time just a little ! #StayHome #StaySafe trying to raise a smile with pics of the best bits until we are back on the lake again #enjoy https://t.co/89w9pTHu3F|2021-01-06 20:49:18
"Nigeria's Former Vice President @atiku Abubakar receiving COVID-19 vaccine in Dubai.

#covidvaccines #StayHome #COVIDSecondWave https://t.co/SWG2z3yrlI"|2021-01-06 20:49:16
@FetischM #stayhome and rise asses :))))|2021-01-06 20:49:14
Stay Home DC!! #Congress #DC #stayhome https://t.co/SZPDJlLr9w|2021-01-06 20:49:13
Aisling says thanks everyone for the really lovely birthday wishes. She can't wait till next year when there's no #COVID19 and she can have a party with her friends! #StaySafe #StayHome #WashYourHands https://t.co/xmQ4MDnqdi|2021-01-06 20:49:11
Here we go. Be careful everywhere.  #stayhome https://t.co/49OPX1uO3P|2021-01-06 20:49:04
"Please were a mask in schools and out in public places 
wash your hands everyday 
Stay 6 feet apart at all times 
Stay at home this coronavirus is real I am in quarantine right now 
#coronavirus #StopTheSpread #mask #StayHealthy #StayHome #WashYourHands"|2021-01-06 20:48:17
"How was your day today?/ What are you planning to do today?

Today was my first 2021 live lesson. Tomorrow I will be meeting my new teacher (virtually of course!) so I'm excited about that!

#StayHome 
#lockdown2021 
#Homeschooling 
#homelearning 
#coronavirus 
#COVIDー19"|2021-01-06 20:48:02
OMG let’s try to be healthy on something to try not to lose my mind😕... banana, avocado and granola 😋 #lockdownuk #MentalBreakdown #StayHome #StaySafeStayHealthy https://t.co/nzd3QfTkOD|2021-01-06 20:47:52
"Stay safe. Stay strong. #StayHome 

#AltGov 🇺🇸"|2021-01-06 20:47:26
This is some shit you see on movies. #StayHome https://t.co/TKTPPWWcC2|2021-01-06 20:47:25
"What she said.......
#stayhome #staysafe https://t.co/DxW07LNYLI"|2021-01-06 20:47:19
Digging through the archives for all the Ratty videos we can muster - here’s some our best bits #StayHome #StaySafe https://t.co/5Lj7Prxuaa|2021-01-06 20:46:13
"Congratulations to our students and teachers that, even in this challenging year, were able to succeed in their exams and maintain our English B 100% certifications. 👏🏼💯

#wearebilingual 💚💙
#TLM 🖐🧠🏆
#ibschool  ✅
#stayhome 🏡🍃 https://t.co/ssCBg9O7da"|2021-01-06 20:45:34
"Cases: 86,900,991 (+14,741) 
Deaths: 1,877,019 (+0) 
Recovered: 48,661,809 (+0) 
Active Cases: 38,239,182 (44%)
Completed Cases: 50,538,828 (58.16%)
Mortality Rate: 2.16% (No Change)
Case Fatality Rate: 3.71% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-06 20:45:03
@DrRaviJ Surely the best way to show appreciation for everyone on the front line of this fight is to follow the rules and #StayHome?! I have a massive amount of respect for all those dealing with the awful affects of this pandemic but I will not be clapping. #thankyoucovidwarriors|2021-01-06 20:44:45
@NENC_CHDN @colejewsonuk Thank you for all you do 💙 #StayHome #LoveOurNHS|2021-01-06 20:44:32
#USA and the #world need leaders who care and keep up order and law over all, personal interests are outside their governmental actions; health, safety and welfare of the people should be your priority #StayHome #capitol #democracy|2021-01-06 20:44:30
"The #NorthBay #ParrySound District Health Unit is reporting today, nine new cases of #COVID19 in its region. @NBPSDHealthUnit @WestParry #Nipissing #COVID19Ontario #lockdownontario #StayHome #StaySafe

https://t.co/fyiKrCqqrr https://t.co/hcZaJCV05L"|2021-01-06 20:43:53
I’m humbled by the dream team of staff I’m working with in the Vaccination hub @DCHFT  #Covid you will not win ... this team changes daily yet they are all amazing🤩 in a day of worrying news on numbers of cases and the very sad loss of life I still feel hope #StayHome #SaveLives|2021-01-06 20:43:50
@Clapforheroesuk Please don’t. #StayHome #StaySafe and don’t fall and injure yourself!|2021-01-06 20:41:25
"Times are hard right now that's why 

I'm inviting you to join CashMiracle, a site that lets you earn money with social media. I just earned $4,208 and you can too. Sign up for a $40 bonus! https://t.co/2PvybWm4fU #earnmoney #cashapp #StayHome #cashappfriday #makemoneyonline https://t.co/LpMaWSsZVk"|2021-01-06 20:41:14
"Cases: 86,886,250 (+0) 
Deaths: 1,877,019 (+176) 
Recovered: 48,661,809 (+5,532) 
Active Cases: 38,224,441 (43.99%)
Completed Cases: 50,538,828 (58.17%)
Mortality Rate: 2.16% (No Change)
Case Fatality Rate: 3.71% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-06 20:41:03
Unless you really have to go out....stay home, save lives....please please please stay home....#StayHome|2021-01-06 20:40:05
"Mission Street Taco Flour Tortillas, Trans Fat Free, Mini Soft Taco Size, 12 Count: Prime Pantry 

 Amazon🇺🇸 
👉  https://t.co/he4eDAusHM 

#AmazonPantry #StayHome 

Click here for Amazon Pantry
👉 https://t.co/qwXsGK2TPz https://t.co/TZaSEcnu8T"|2021-01-06 20:40:04
#happyfeet #winter #socks #wool #instagood #lookoftheday #style #stylegoals #today #todaysoutfit #comfort #hove #brighton #lovelife #livewell #stayhome #staypositive #staysafe @ Don't Care https://t.co/yE9iJOhBfW|2021-01-06 20:39:51
